,date_sampling,PRCP
159,2020-02-29,0.0
160,2020-03-01,0.0
161,2020-03-02,0.0
162,2020-03-03,0.0
163,2020-03-04,0.0
164,2020-03-05,0.0
165,2020-03-06,0.0
166,2020-03-07,0.08
167,2020-03-08,0.0
168,2020-03-09,0.0
169,2020-03-10,0.0
170,2020-03-11,0.0
171,2020-03-12,0.0
172,2020-03-13,0.0
173,2020-03-14,0.88
174,2020-03-15,0.39
175,2020-03-16,0.25
176,2020-03-17,0.57
177,2020-03-18,0.0
178,2020-03-19,0.02
179,2020-03-20,0.0
180,2020-03-21,0.01
181,2020-03-22,0.0
182,2020-03-23,0.0
183,2020-03-24,0.16
184,2020-03-25,0.01
185,2020-03-26,0.0
186,2020-03-27,0.0
187,2020-03-28,0.08
188,2020-03-29,0.0
189,2020-03-30,0.0
190,2020-03-31,0.0
191,2020-04-01,0.0
192,2020-04-02,0.0
193,2020-04-03,0.0
194,2020-04-04,0.08
195,2020-04-05,0.56
196,2020-04-06,0.18
197,2020-04-07,0.0
198,2020-04-08,0.0
199,2020-04-09,0.0
200,2020-04-10,0.0
201,2020-04-11,0.0
202,2020-04-12,0.0
203,2020-04-13,0.0
204,2020-04-14,0.0
205,2020-04-15,0.0
206,2020-04-16,0.0
207,2020-04-17,0.0
208,2020-04-18,0.0
209,2020-04-19,0.0
210,2020-04-20,0.0
211,2020-04-21,0.0
212,2020-04-22,0.0
213,2020-04-23,0.0
214,2020-04-24,0.0
215,2020-04-25,0.0
216,2020-04-26,0.0
217,2020-04-27,0.0
218,2020-04-28,0.0
219,2020-04-29,0.0
220,2020-04-30,0.0
221,2020-05-01,0.0
222,2020-05-02,0.0
223,2020-05-03,0.0
224,2020-05-04,0.0
225,2020-05-05,0.0
226,2020-05-06,0.0
227,2020-05-07,0.0
228,2020-05-08,0.0
229,2020-05-09,0.0
230,2020-05-10,0.0
231,2020-05-11,0.0
232,2020-05-12,0.0
233,2020-05-13,0.02
234,2020-05-14,0.0
235,2020-05-15,0.0
236,2020-05-16,0.0
237,2020-05-17,0.03
238,2020-05-18,0.09
239,2020-05-19,0.0
240,2020-05-20,0.0
241,2020-05-21,0.0
242,2020-05-22,0.0
243,2020-05-23,0.0
244,2020-05-24,0.0
245,2020-05-25,0.0
246,2020-05-26,0.0
247,2020-05-27,0.0
248,2020-05-28,0.0
249,2020-05-29,0.0
250,2020-05-30,0.12
251,2020-05-31,0.0
252,2020-06-01,0.0
253,2020-06-02,0.0
254,2020-06-03,0.0
255,2020-06-04,0.0
256,2020-06-05,0.0
257,2020-06-06,0.0
258,2020-06-07,0.0
259,2020-06-08,0.0
260,2020-06-09,0.0
261,2020-06-10,0.0
262,2020-06-11,0.0
263,2020-06-12,0.0
264,2020-06-13,0.0
265,2020-06-14,0.0
266,2020-06-15,0.0
267,2020-06-16,0.0
268,2020-06-17,0.0
269,2020-06-18,0.0
270,2020-06-19,0.0
271,2020-06-20,0.0
272,2020-06-21,0.0
273,2020-06-22,0.0
274,2020-06-23,0.0
275,2020-06-24,0.0
276,2020-06-25,0.0
277,2020-06-26,0.0
278,2020-06-27,0.0
279,2020-06-28,0.0
280,2020-06-29,0.0
281,2020-06-30,0.0
282,2020-07-01,0.0
283,2020-07-02,0.0
284,2020-07-03,0.0
285,2020-07-04,0.0
286,2020-07-05,0.0
287,2020-07-06,0.0
288,2020-07-07,0.0
289,2020-07-08,0.0
290,2020-07-09,0.0
291,2020-07-10,0.0
292,2020-07-11,0.0
293,2020-07-12,0.0
294,2020-07-13,0.0
295,2020-07-14,0.0
296,2020-07-15,0.0
297,2020-07-16,0.0
298,2020-07-17,0.0
299,2020-07-18,0.0
300,2020-07-19,0.0
301,2020-07-20,0.0
302,2020-07-21,0.0
303,2020-07-22,0.0
304,2020-07-23,0.0
305,2020-07-24,0.0
306,2020-07-25,0.0
307,2020-07-26,0.0
308,2020-07-27,0.0
309,2020-07-28,0.0
310,2020-07-29,0.0
311,2020-07-30,0.0
312,2020-07-31,0.0
313,2020-08-01,0.0
314,2020-08-02,0.0
315,2020-08-03,0.0
316,2020-08-04,0.0
317,2020-08-05,0.0
318,2020-08-06,0.0
319,2020-08-07,0.0
320,2020-08-08,0.0
321,2020-08-09,0.0
322,2020-08-10,0.0
323,2020-08-11,0.0
324,2020-08-12,0.0
325,2020-08-13,0.0
326,2020-08-14,0.0
327,2020-08-15,0.0
328,2020-08-16,0.11
329,2020-08-17,0.0
330,2020-08-18,0.0
331,2020-08-19,0.0
332,2020-08-20,0.0
333,2020-08-21,0.0
334,2020-08-22,0.0
335,2020-08-23,0.0
336,2020-08-24,0.0
337,2020-08-25,0.0
338,2020-08-26,0.0
339,2020-08-27,0.0
340,2020-08-28,0.0
341,2020-08-29,0.0
342,2020-08-30,0.0
343,2020-08-31,0.0
344,2020-09-01,0.0
345,2020-09-02,0.0
346,2020-09-03,0.0
347,2020-09-04,0.0
348,2020-09-05,0.0
349,2020-09-06,0.0
350,2020-09-07,0.0
351,2020-09-08,0.0
352,2020-09-09,0.0
353,2020-09-10,0.0
354,2020-09-11,0.0
355,2020-09-12,0.0
356,2020-09-13,0.0
357,2020-09-14,0.0
358,2020-09-15,0.0
359,2020-09-16,0.0
360,2020-09-17,0.0
361,2020-09-18,0.0
362,2020-09-19,0.0
363,2020-09-20,0.0
364,2020-09-21,0.0
365,2020-09-22,0.0
366,2020-09-23,0.0
367,2020-09-24,0.0
368,2020-09-25,0.0
369,2020-09-26,0.0
370,2020-09-27,0.0
371,2020-09-28,0.0
372,2020-09-29,0.0
373,2020-09-30,0.0
374,2020-10-01,0.0
375,2020-10-02,0.0
376,2020-10-03,0.0
377,2020-10-04,0.0
378,2020-10-05,0.0
379,2020-10-06,0.0
380,2020-10-07,0.0
381,2020-10-08,0.0
382,2020-10-09,0.0
383,2020-10-10,0.0
384,2020-10-11,0.0
385,2020-10-12,0.0
386,2020-10-13,0.0
387,2020-10-14,0.0
388,2020-10-15,0.0
389,2020-10-16,0.0
390,2020-10-17,0.0
391,2020-10-18,0.0
392,2020-10-19,0.0
393,2020-10-20,0.0
394,2020-10-21,0.0
395,2020-10-22,0.0
396,2020-10-23,0.0
397,2020-10-24,0.0
398,2020-10-25,0.0
399,2020-10-26,0.0
400,2020-10-27,0.0
401,2020-10-28,0.0
402,2020-10-29,0.0
403,2020-10-30,0.0
404,2020-10-31,0.0
405,2020-11-01,0.0
406,2020-11-02,0.0
407,2020-11-03,0.0
408,2020-11-04,0.0
409,2020-11-05,0.0
410,2020-11-06,0.0
411,2020-11-07,0.0
412,2020-11-08,0.0
413,2020-11-09,0.0
414,2020-11-10,0.0
415,2020-11-11,0.0
416,2020-11-12,0.0
417,2020-11-13,0.08
418,2020-11-14,0.0
419,2020-11-15,0.0
420,2020-11-16,0.0
421,2020-11-17,0.24
422,2020-11-18,0.01
423,2020-11-19,0.0
424,2020-11-20,0.0
425,2020-11-21,0.0
426,2020-11-22,0.0
427,2020-11-23,0.0
428,2020-11-24,0.0
429,2020-11-25,0.0
430,2020-11-26,0.0
431,2020-11-27,0.0
432,2020-11-28,0.0
433,2020-11-29,0.0
434,2020-11-30,0.0
435,2020-12-01,0.0
436,2020-12-02,0.0
437,2020-12-03,0.0
438,2020-12-04,0.0
439,2020-12-05,0.0
440,2020-12-06,0.0
441,2020-12-07,0.0
442,2020-12-08,0.0
443,2020-12-09,0.0
444,2020-12-10,0.0
445,2020-12-11,0.15
446,2020-12-12,0.02
447,2020-12-13,0.5
448,2020-12-14,0.0
449,2020-12-15,0.0
450,2020-12-16,0.0
451,2020-12-17,0.33
452,2020-12-18,0.0
453,2020-12-19,0.0
454,2020-12-20,0.0
455,2020-12-21,0.0
456,2020-12-22,0.0
457,2020-12-23,0.0
458,2020-12-24,0.0
459,2020-12-25,0.0
460,2020-12-26,0.04
461,2020-12-27,0.0
462,2020-12-28,0.01
463,2020-12-29,0.0
464,2020-12-30,0.01
465,2020-12-31,0.04
466,2021-01-01,0.0
467,2021-01-02,0.05
468,2021-01-03,0.0
469,2021-01-04,0.15
470,2021-01-05,0.0
471,2021-01-06,0.0
472,2021-01-07,0.0
473,2021-01-08,0.0
474,2021-01-09,0.0
475,2021-01-10,0.0
476,2021-01-11,0.0
477,2021-01-12,0.0
478,2021-01-13,0.0
479,2021-01-14,0.0
480,2021-01-15,0.0
481,2021-01-16,0.0
482,2021-01-17,0.0
483,2021-01-18,0.0
484,2021-01-19,0.0
485,2021-01-20,0.0
486,2021-01-21,0.0
487,2021-01-22,0.1
488,2021-01-23,0.0
489,2021-01-24,0.19
490,2021-01-25,0.0
491,2021-01-26,0.1
492,2021-01-27,0.84
493,2021-01-28,1.14
494,2021-01-29,0.17
495,2021-01-30,0.0
496,2021-01-31,0.0
497,2021-02-01,0.0
498,2021-02-02,0.06
499,2021-02-03,0.0
500,2021-02-04,0.0
501,2021-02-05,0.0
502,2021-02-06,0.0
503,2021-02-07,0.0
504,2021-02-08,0.0
505,2021-02-09,0.0
506,2021-02-10,0.0
507,2021-02-11,0.27
508,2021-02-12,0.0
509,2021-02-13,0.05
510,2021-02-14,0.0
511,2021-02-15,0.02
512,2021-02-16,0.0
513,2021-02-17,0.0
514,2021-02-18,0.0
515,2021-02-19,0.0
516,2021-02-20,0.0
517,2021-02-21,0.0
518,2021-02-22,0.0
519,2021-02-23,0.0
520,2021-02-24,0.0
521,2021-02-25,0.0
522,2021-02-26,0.0
523,2021-02-27,0.0
524,2021-02-28,0.0
525,2021-03-01,0.0
526,2021-03-02,0.0
527,2021-03-03,0.0
528,2021-03-04,0.0
529,2021-03-05,0.06
530,2021-03-06,0.06
531,2021-03-07,0.0
532,2021-03-08,0.0
533,2021-03-09,0.26
534,2021-03-10,0.17
535,2021-03-11,0.01
536,2021-03-12,0.0
537,2021-03-13,0.0
538,2021-03-14,0.08
539,2021-03-15,0.0
540,2021-03-16,0.0
541,2021-03-17,0.0
542,2021-03-18,0.24
543,2021-03-19,0.01
544,2021-03-20,0.0
545,2021-03-21,0.0
546,2021-03-22,0.0
547,2021-03-23,0.0
548,2021-03-24,0.0
549,2021-03-25,0.0
550,2021-03-26,0.0
551,2021-03-27,0.0
552,2021-03-28,0.0
553,2021-03-29,0.0
554,2021-03-30,0.0
555,2021-03-31,0.0
556,2021-04-01,0.0
557,2021-04-02,0.0
558,2021-04-03,0.0
559,2021-04-04,0.0
560,2021-04-05,0.0
561,2021-04-06,0.0
562,2021-04-07,0.0
563,2021-04-08,0.0
564,2021-04-09,0.0
565,2021-04-10,0.0
566,2021-04-11,0.0
567,2021-04-12,0.0
568,2021-04-13,0.0
569,2021-04-14,0.0
570,2021-04-15,0.0
571,2021-04-16,0.0
572,2021-04-17,0.0
573,2021-04-18,0.0
574,2021-04-19,0.0
575,2021-04-20,0.0
576,2021-04-21,0.0
577,2021-04-22,0.0
578,2021-04-23,0.0
579,2021-04-24,0.0
580,2021-04-25,0.13
581,2021-04-26,0.0
582,2021-04-27,0.0
583,2021-04-28,0.0
584,2021-04-29,0.0
585,2021-04-30,0.0
586,2021-05-01,0.0
587,2021-05-02,0.0
588,2021-05-03,0.0
589,2021-05-04,0.0
590,2021-05-05,0.0
591,2021-05-06,0.0
592,2021-05-07,0.0
593,2021-05-08,0.0
594,2021-05-09,0.0
595,2021-05-10,0.0
596,2021-05-11,0.0
597,2021-05-12,0.0
598,2021-05-13,0.0
599,2021-05-14,0.0
600,2021-05-15,0.0
601,2021-05-16,0.0
602,2021-05-17,0.0
603,2021-05-18,0.0
604,2021-05-19,0.0
605,2021-05-20,0.0
606,2021-05-21,0.0
607,2021-05-22,0.0
608,2021-05-23,0.0
609,2021-05-24,0.0
610,2021-05-25,0.0
611,2021-05-26,0.0
612,2021-05-27,0.0
613,2021-05-28,0.0
614,2021-05-29,0.0
615,2021-05-30,0.0
616,2021-05-31,0.0
617,2021-06-01,0.0
618,2021-06-02,0.0
619,2021-06-03,0.0
620,2021-06-04,0.0
621,2021-06-05,0.0
622,2021-06-06,0.0
623,2021-06-07,0.0
624,2021-06-08,0.0
625,2021-06-09,0.0
626,2021-06-10,0.0
627,2021-06-11,0.0
628,2021-06-12,0.0
629,2021-06-13,0.0
630,2021-06-14,0.0
631,2021-06-15,0.0
632,2021-06-16,0.0
633,2021-06-17,0.0
634,2021-06-18,0.0
635,2021-06-19,0.0
636,2021-06-20,0.0
637,2021-06-21,0.0
638,2021-06-22,0.0
639,2021-06-23,0.0
640,2021-06-24,0.0
641,2021-06-25,0.0
642,2021-06-26,0.0
643,2021-06-27,0.0
644,2021-06-28,0.0
645,2021-06-29,0.0
646,2021-06-30,0.0
647,2021-07-01,0.0
648,2021-07-02,0.0
649,2021-07-03,0.0
650,2021-07-04,0.0
651,2021-07-05,0.0
652,2021-07-06,0.0
653,2021-07-07,0.0
654,2021-07-08,0.0
655,2021-07-09,0.0
656,2021-07-10,0.0
657,2021-07-11,0.0
658,2021-07-12,0.0
659,2021-07-13,0.0
660,2021-07-14,0.0
661,2021-07-15,0.0
662,2021-07-16,0.0
663,2021-07-17,0.0
664,2021-07-18,0.0
665,2021-07-19,0.0
666,2021-07-20,0.0
667,2021-07-21,0.0
668,2021-07-22,0.0
669,2021-07-23,0.0
670,2021-07-24,0.0
671,2021-07-25,0.0
672,2021-07-26,0.0
673,2021-07-27,0.0
674,2021-07-28,0.0
675,2021-07-29,0.0
676,2021-07-30,0.0
677,2021-07-31,0.0
678,2021-08-01,0.0
679,2021-08-02,0.0
680,2021-08-03,0.0
681,2021-08-04,0.0
682,2021-08-05,0.0
683,2021-08-06,0.0
684,2021-08-07,0.0
685,2021-08-08,0.0
686,2021-08-09,0.0
687,2021-08-10,0.0
688,2021-08-11,0.0
689,2021-08-12,0.0
690,2021-08-13,0.0
691,2021-08-14,0.0
692,2021-08-15,0.0
693,2021-08-16,0.0
694,2021-08-17,0.0
695,2021-08-18,0.0
696,2021-08-19,0.0
697,2021-08-20,0.0
698,2021-08-21,0.0
699,2021-08-22,0.0
700,2021-08-23,0.0
701,2021-08-24,0.0
702,2021-08-25,0.0
703,2021-08-26,0.0
704,2021-08-27,0.0
705,2021-08-28,0.0
706,2021-08-29,0.0
707,2021-08-30,0.0
708,2021-08-31,0.0
709,2021-09-01,0.0
710,2021-09-02,0.0
711,2021-09-03,0.0
712,2021-09-04,0.0
713,2021-09-05,0.0
714,2021-09-06,0.0
715,2021-09-07,0.0
716,2021-09-08,0.0
717,2021-09-09,0.0
718,2021-09-10,0.0
719,2021-09-11,0.0
720,2021-09-12,0.0
721,2021-09-13,0.0
722,2021-09-14,0.0
723,2021-09-15,0.0
724,2021-09-16,0.0
725,2021-09-17,0.0
726,2021-09-18,0.0
727,2021-09-19,0.0
728,2021-09-20,0.0
729,2021-09-21,0.0
730,2021-09-22,0.0
731,2021-09-23,0.0
732,2021-09-24,0.0
733,2021-09-25,0.0
734,2021-09-26,0.0
735,2021-09-27,0.0
736,2021-09-28,0.0
737,2021-09-29,0.0
738,2021-09-30,0.0
739,2021-10-01,0.0
740,2021-10-02,0.0
741,2021-10-03,0.0
742,2021-10-04,0.0
743,2021-10-05,0.0
744,2021-10-06,0.0
745,2021-10-07,0.0
746,2021-10-08,0.0
747,2021-10-09,0.0
748,2021-10-10,0.0
749,2021-10-11,0.0
750,2021-10-12,0.0
751,2021-10-13,0.0
752,2021-10-14,0.0
753,2021-10-15,0.0
754,2021-10-16,0.0
755,2021-10-17,0.05
756,2021-10-18,0.0
757,2021-10-19,0.0
758,2021-10-20,0.17
759,2021-10-21,0.06
760,2021-10-22,0.54
761,2021-10-23,0.01
762,2021-10-24,3.57
763,2021-10-25,0.82
764,2021-10-26,0.0
765,2021-10-27,0.0
766,2021-10-28,0.0
767,2021-10-29,0.0
768,2021-10-30,0.0
769,2021-10-31,0.0
770,2021-11-01,0.12
771,2021-11-02,0.01
772,2021-11-03,0.0
773,2021-11-04,0.03
774,2021-11-05,0.0
775,2021-11-06,0.0
776,2021-11-07,0.0
777,2021-11-08,0.14
778,2021-11-09,0.35
779,2021-11-10,0.0
780,2021-11-11,0.0
781,2021-11-12,0.0
782,2021-11-13,0.0
783,2021-11-14,0.0
784,2021-11-15,0.0
785,2021-11-16,0.0
786,2021-11-17,0.0
787,2021-11-18,0.0
788,2021-11-19,0.06
789,2021-11-20,0.0
790,2021-11-21,0.0
791,2021-11-22,0.0
792,2021-11-23,0.0
793,2021-11-24,0.0
794,2021-11-25,0.0
795,2021-11-26,0.0
796,2021-11-27,0.0
797,2021-11-28,0.0
798,2021-11-29,0.0
799,2021-11-30,0.0
800,2021-12-01,0.0
801,2021-12-02,0.0
802,2021-12-03,0.0
803,2021-12-04,0.0
804,2021-12-05,0.0
805,2021-12-06,0.01
806,2021-12-07,0.0
807,2021-12-08,0.01
808,2021-12-09,0.07
809,2021-12-10,0.0
810,2021-12-11,0.0
811,2021-12-12,0.1
812,2021-12-13,1.34
813,2021-12-14,0.18
814,2021-12-15,0.03
815,2021-12-16,0.33
816,2021-12-17,0.0
817,2021-12-18,0.0
818,2021-12-19,0.0
819,2021-12-20,0.0
820,2021-12-21,0.21
821,2021-12-22,0.21
822,2021-12-23,0.73
823,2021-12-24,0.31
824,2021-12-25,0.47
825,2021-12-26,0.13
826,2021-12-27,0.48
827,2021-12-28,0.01
828,2021-12-29,0.23
829,2021-12-30,0.0
830,2021-12-31,0.0
831,2022-01-01,0.0
832,2022-01-02,0.0
833,2022-01-03,0.0
834,2022-01-04,0.0
835,2022-01-05,0.0
836,2022-01-06,0.0
837,2022-01-07,0.02
838,2022-01-08,0.0
839,2022-01-09,0.0
840,2022-01-10,0.0
841,2022-01-11,0.0
842,2022-01-12,0.0
843,2022-01-13,0.0
844,2022-01-14,0.0
845,2022-01-15,0.0
846,2022-01-16,0.0
847,2022-01-17,0.0
848,2022-01-18,0.0
849,2022-01-19,0.0
850,2022-01-20,0.0
851,2022-01-21,0.0
852,2022-01-22,0.0
853,2022-01-23,0.0
854,2022-01-24,0.0
855,2022-01-25,0.0
856,2022-01-26,0.0
857,2022-01-27,0.0
858,2022-01-28,0.0
859,2022-01-29,0.0
860,2022-01-30,0.0
861,2022-01-31,0.0
862,2022-02-01,0.0
863,2022-02-02,0.0
864,2022-02-03,0.0
865,2022-02-04,0.0
866,2022-02-05,0.0
867,2022-02-06,0.0
868,2022-02-07,0.0
869,2022-02-08,0.0
870,2022-02-09,0.0
871,2022-02-10,0.0
872,2022-02-11,0.0
873,2022-02-12,0.0
874,2022-02-13,0.0
875,2022-02-14,0.0
876,2022-02-15,0.0
877,2022-02-16,0.0
878,2022-02-17,0.0
879,2022-02-18,0.0
880,2022-02-19,0.0
881,2022-02-20,0.0
882,2022-02-21,0.01
883,2022-02-22,0.02
884,2022-02-23,0.0
885,2022-02-24,0.0
886,2022-02-25,0.0
887,2022-02-26,0.0
888,2022-02-27,0.0
889,2022-02-28,0.0
890,2022-03-01,0.0
891,2022-03-02,0.0
892,2022-03-03,0.0
893,2022-03-04,0.01
894,2022-03-05,0.0
895,2022-03-06,0.0
896,2022-03-07,0.0
897,2022-03-08,0.0
898,2022-03-09,0.0
899,2022-03-10,0.0
900,2022-03-11,0.0
901,2022-03-12,0.0
902,2022-03-13,0.0
903,2022-03-14,0.0
904,2022-03-15,0.02
905,2022-03-16,0.0
906,2022-03-17,0.0
907,2022-03-18,0.0
908,2022-03-19,0.02
909,2022-03-20,0.0
910,2022-03-21,0.0
911,2022-03-22,0.0
912,2022-03-23,0.0
913,2022-03-24,0.0
914,2022-03-25,0.0
915,2022-03-26,0.0
916,2022-03-27,0.09
917,2022-03-28,0.34
918,2022-03-29,0.0
919,2022-03-30,0.0
920,2022-03-31,0.0
921,2022-04-01,0.0
922,2022-04-02,0.0
923,2022-04-03,0.0
924,2022-04-04,0.0
925,2022-04-05,0.0
926,2022-04-06,0.0
927,2022-04-07,0.0
928,2022-04-08,0.0
929,2022-04-09,0.0
930,2022-04-10,0.0
931,2022-04-11,0.05
932,2022-04-12,0.0
933,2022-04-13,0.0
934,2022-04-14,0.01
935,2022-04-15,0.0
936,2022-04-16,0.28
937,2022-04-17,0.0
938,2022-04-18,0.0
939,2022-04-19,0.29
940,2022-04-20,0.17
941,2022-04-21,0.11
942,2022-04-22,0.12
943,2022-04-23,0.0
944,2022-04-24,0.0
945,2022-04-25,0.0
946,2022-04-26,0.0
947,2022-04-27,0.0
948,2022-04-28,0.0
949,2022-04-29,0.0
950,2022-04-30,0.0
951,2022-05-01,0.0
952,2022-05-02,0.0
953,2022-05-03,0.0
954,2022-05-04,0.0
955,2022-05-05,0.0
956,2022-05-06,0.0
957,2022-05-07,0.0
958,2022-05-08,0.0
959,2022-05-09,0.0
960,2022-05-10,0.0
961,2022-05-11,0.0
962,2022-05-12,0.0
963,2022-05-13,0.0
964,2022-05-14,0.0
965,2022-05-15,0.0
966,2022-05-16,0.0
967,2022-05-17,0.0
968,2022-05-18,0.0
969,2022-05-19,0.0
970,2022-05-20,0.0
971,2022-05-21,0.0
972,2022-05-22,0.0
973,2022-05-23,0.0
974,2022-05-24,0.0
975,2022-05-25,0.0
976,2022-05-26,0.0
977,2022-05-27,0.0
978,2022-05-28,0.0
979,2022-05-29,0.0
980,2022-05-30,0.0
981,2022-05-31,0.0
982,2022-06-01,0.0
983,2022-06-02,0.0
984,2022-06-03,0.0
985,2022-06-04,0.0
986,2022-06-05,0.0
987,2022-06-06,0.0
988,2022-06-07,0.0
989,2022-06-08,0.0
990,2022-06-09,0.0
991,2022-06-10,0.0
992,2022-06-11,0.0
993,2022-06-12,0.0
994,2022-06-13,0.0
995,2022-06-14,0.0
996,2022-06-15,0.0
997,2022-06-16,0.0
998,2022-06-17,0.0
999,2022-06-18,0.0
1000,2022-06-19,0.0
1001,2022-06-20,0.0
1002,2022-06-21,0.0
1003,2022-06-22,0.0
1004,2022-06-23,0.0
1005,2022-06-24,0.0
1006,2022-06-25,0.0
1007,2022-06-26,0.0
1008,2022-06-27,0.0
1009,2022-06-28,0.0
1010,2022-06-29,0.0
1011,2022-06-30,0.0
1012,2022-07-01,0.0
1013,2022-07-02,0.0
1014,2020-01-01,0.0
1015,2020-01-02,0.0
1016,2020-01-03,0.0
1017,2020-01-04,0.02
1018,2020-01-05,0.0
1019,2020-01-06,0.0
1020,2020-01-07,0.0
1021,2020-01-08,0.05
1022,2020-01-09,0.18
1023,2020-01-10,0.05
1024,2020-01-11,0.04
1025,2020-01-12,0.0
1026,2020-01-13,0.1
1027,2020-01-14,0.13
1028,2020-01-15,0.0
1029,2020-01-16,0.02
1030,2020-01-17,1.12
1031,2020-01-18,0.0
1032,2020-01-19,0.0
1033,2020-01-20,0.0
1034,2020-01-21,0.0
1035,2020-01-22,0.17
1036,2020-01-23,0.0
1037,2020-01-24,0.0
1038,2020-01-25,0.0
1039,2020-01-26,0.24
1040,2020-01-27,0.02
1041,2020-01-28,0.0
1042,2020-01-29,0.06
1043,2020-01-30,0.0
1044,2020-01-31,0.04
1045,2020-02-01,0.0
1046,2020-02-02,0.0
1047,2020-02-03,0.0
1048,2020-02-04,0.0
1049,2020-02-05,0.0
1050,2020-02-06,0.0
1051,2020-02-07,0.0
1052,2020-02-08,0.0
1053,2020-02-09,0.0
1054,2020-02-10,0.0
1055,2020-02-11,0.0
1056,2020-02-12,0.0
1057,2020-02-13,0.0
1058,2020-02-14,0.0
1059,2020-02-15,0.0
1060,2020-02-16,0.0
1061,2020-02-17,0.0
1062,2020-02-18,0.0
1063,2020-02-19,0.0
1064,2020-02-20,0.0
1065,2020-02-21,0.0
1066,2020-02-22,0.0
1067,2020-02-23,0.0
1068,2020-02-24,0.0
1069,2020-02-25,0.0
