sample_code,date_sampling,sample_level,county,measurement,replicate,quality_score,detected_of_3_TechReps,value,gmean_value,gstd_value,gmean_value_upper,gmean_value_lower,sampling_days,site_pretreatment,site_population_served,percent_industrial_flow,n_sample_size
D2,2021-08-02,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[8389.275616364286, nan]",8389.275616364288,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-03,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[763.7552172467894, 443.7754301129043]",582.1819303573998,1.4680112035561106,854.6495962725862,396.5786697997414,Tuesday,,208505.0,1.0,244
D2,2021-08-03,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[12325.791193964546, nan]",12325.791193964556,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-04,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[271.9341524444046, 396.17015877471835]",328.22583132679904,1.3048301392260575,428.27895718773567,251.54678870422305,Tuesday,,208505.0,1.0,244
D2,2021-08-04,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[75098.73853882356, nan]",75098.73853882361,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-07,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[116.46642044596898, 102.92873948228463]",109.48854665451265,1.0913052144126556,119.48542188253296,100.32807065202172,Tuesday,,208505.0,1.0,244
D2,2021-08-07,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[13502.171792839177, nan]",13502.171792839184,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-08,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[152.6633565862087, 123.90728578373113]",137.53582134568072,1.1590194347125724,159.40668990880022,118.66567309096806,Tuesday,,208505.0,1.0,244
D2,2021-08-08,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[16017.3310069012, nan]",16017.331006901206,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-09,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[246.06571046763383, 409.25723082470705]",317.3392053732062,1.432952827088665,454.7321114856062,221.4582360104243,Tuesday,,208505.0,1.0,244
D2,2021-08-09,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[71431.14474743776, nan]",71431.14474743773,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-10,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[116.98909089752696, 191.4576824477433]",149.66115132160672,1.4166727408557644,212.0208734424099,105.6427126784422,Tuesday,,208505.0,1.0,244
D2,2021-08-10,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[61117.39627721688, nan]",61117.39627721683,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-11,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 70.0]","[3, 3]","[261.8318861546136, 269.0265755141018]",265.40485242846233,1.0193527997276954,270.5411793842689,260.3660405890494,Tuesday,,208505.0,1.0,244
D2,2021-08-11,Influent,County 10,pmmov_gc_per_mL,"['1', '3']","[100.0, 70.0]","[3, 3]","[131044.6504625827, nan]",131044.6504625827,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-14,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[267.43388861980185, 194.27521677725466]",227.938098362683,1.2535617738864302,285.7344869198245,181.8323620829664,Tuesday,,208505.0,1.0,244
D2,2021-08-14,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[139927.6784279109, nan]",139927.67842791084,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-15,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[285.243326953494, 187.23637690213417]",231.1015514320124,1.3467189904582175,311.2288480378476,171.60339541464452,Tuesday,,208505.0,1.0,244
D2,2021-08-15,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[409285.395727931, nan]",409285.3957279309,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-16,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[86.22145972716342, 107.90196750701371]",96.4544718812336,1.1718771730837718,113.03279383946816,82.30766337688407,Tuesday,,208505.0,1.0,244
D2,2021-08-16,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[36935.22377701522, nan]",36935.2237770152,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-17,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[128.42476553928842, 210.37396722402676]",164.3691802507866,1.4176321083742565,233.0150275506708,115.9462876721137,Tuesday,,208505.0,1.0,244
D2,2021-08-17,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[31694.292060288884, nan]",31694.29206028888,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-18,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[159.3372944928861, 123.44323788964057]",140.2466097585859,1.1977960635075044,167.98683708910733,117.0872187940758,Tuesday,,208505.0,1.0,244
D2,2021-08-18,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[95740.94809483961, nan]",95740.9480948396,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-21,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[224.0575409531051, 257.09644864746286]",240.0091624745332,1.1021484468928662,264.5257256613643,217.76482392290947,Tuesday,,208505.0,1.0,244
D2,2021-08-21,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[40554.10345885298, nan]",40554.10345885298,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-22,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[145.27229821836463, 207.76660108543044]",173.73178072160152,1.2878918445786505,223.747743535477,134.8962503745336,Tuesday,,208505.0,1.0,244
D2,2021-08-22,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[39613.36460652822, nan]",39613.36460652825,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-23,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[50.39127729366844, 22.90524917050513]",33.97388353473141,1.746335766581272,59.32980794636803,19.45438224702953,Tuesday,,208505.0,1.0,244
D2,2021-08-23,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[27816.31707828147, nan]",27816.31707828148,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-24,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[125.54121981103026, 51.42071868801641]",80.34562681100587,1.8797871314698824,151.0326753492104,42.74187511230612,Tuesday,,208505.0,1.0,244
D2,2021-08-24,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[64842.109578790536, nan]",64842.10957879049,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-25,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[160.67807039047608, 137.4486171225028]",148.6101563725814,1.116743203695617,165.95938212922317,133.07460110864218,Tuesday,,208505.0,1.0,244
D2,2021-08-25,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[39336.02406961588, nan]",39336.0240696159,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-29,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[144.80789494821272, 124.13405530549916]",134.07308171357275,1.1150808581981595,149.50232701844268,120.2361969787726,Tuesday,,208505.0,1.0,244
D2,2021-08-29,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[140251.4809879144, nan]",140251.4809879145,,,,Tuesday,,208505.0,1.0,244
D2,2021-08-30,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[128.81158324196366, 146.54932333044547]",137.39450629931733,1.0955152174946312,150.5177724510641,125.41542472913268,Tuesday,,208505.0,1.0,244
D2,2021-08-30,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[137554.94781329547, nan]",137554.94781329544,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-01,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[188.47786615892014, 31.0745763757726]",76.53018912231961,3.577356138021464,273.7757418006736,21.3929466817487,Tuesday,,208505.0,1.0,244
D2,2021-09-01,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[160685.0938743133, nan]",160685.09387431326,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-05,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[52.21146036974149, 123.85243112165712]",80.4146522668881,1.841887562168907,148.11474782651888,43.65882799718575,Tuesday,,208505.0,1.0,244
D2,2021-09-05,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[105430.81866866832, nan]",105430.81866866836,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-06,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[122.28331742918158, 164.49691719019157]",141.82816624665918,1.2332998311614412,174.91665348594157,114.99893429247832,Tuesday,,208505.0,1.0,244
D2,2021-09-06,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[76203.68964775292, nan]",76203.68964775294,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-08,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 95.0]","[3, 3]","[353.65902382592805, 114.96378821225946]",201.63824318436824,2.213527144072499,446.3317245716906,91.09363927355754,Tuesday,,208505.0,1.0,244
D2,2021-09-08,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 95.0]","[3, 3]","[nan, 54165.45149374832]",54165.45149374834,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-12,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[34.36931483078525, 44.385810797622845]",39.05777650255026,1.1982313325563556,46.80025158533911,32.59619026922189,Tuesday,,208505.0,1.0,244
D2,2021-09-12,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[25691.24877912759, nan]",25691.248779127585,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-13,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[29.104406469402818, 61.18961132002776]",42.2005606546034,1.6912069557352647,71.36988171499321,24.95292519433637,Tuesday,,208505.0,1.0,244
D2,2021-09-13,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[33553.002299012835, nan]",33553.00229901285,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-15,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[77.17051360097678, 104.52598395617696]",89.81271550591055,1.2393029761651997,111.30516562395331,72.47034601967943,Tuesday,,208505.0,1.0,244
D2,2021-09-15,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[26848.919620970217, nan]",26848.91962097021,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-19,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[50.55750878004254, 44.33060389981301]",47.34178805124903,1.0973952657341912,51.95265407883218,43.140142416758025,Tuesday,,208505.0,1.0,244
D2,2021-09-19,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[145437.7005652712, nan]",145437.7005652711,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-20,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[100.0],[3],[46.772831846331144],46.77283184633114,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-20,Influent,County 10,pmmov_gc_per_mL,['3'],[100.0],[3],[56136.37714044218],56136.37714044216,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-22,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[98.8915639907808, 102.33893464304299]",100.60048361713189,1.0245258318669543,103.06779416405996,98.19223731412556,Tuesday,,208505.0,1.0,244
D2,2021-09-22,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[31754.604246058632, nan]",31754.604246058625,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-26,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[94.26498240125235, 97.99120241359061]",96.11003574546562,1.0277922578339445,98.78115063933322,93.51114976096042,Tuesday,,208505.0,1.0,244
D2,2021-09-26,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[60619.370444698165, nan]",60619.37044469816,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-27,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[60.76291424490369, 57.33705879713932]",59.0251369057758,1.0418887339753276,61.497625163479135,56.65205408313163,Tuesday,,208505.0,1.0,244
D2,2021-09-27,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[77206.9966485363, nan]",77206.99664853627,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-29,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[100.0],[3],[170.35147350665017],170.35147350665014,,,,Tuesday,,208505.0,1.0,244
D2,2021-09-29,Influent,County 10,pmmov_gc_per_mL,['3'],[100.0],[3],[114561.17630864239],114561.1763086424,,,,Tuesday,,208505.0,1.0,244
D2,2021-10-03,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[61.13043177458054, 89.20798998943089]",73.84661770044967,1.3063782925060934,96.47161833886368,56.52774401110559,Tuesday,,208505.0,1.0,244
D2,2021-10-03,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[42792.08197908601, nan]",42792.08197908603,,,,Tuesday,,208505.0,1.0,244
D2,2021-10-10,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[70.0],[3],[24.046911079724577],24.046911079724573,,,,Tuesday,,208505.0,1.0,244
D2,2021-10-11,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[86.0847300515329, 66.27683885538129]",75.53425568266657,1.203101067004939,90.87534360724,62.78296791033973,Tuesday,,208505.0,1.0,244
D2,2021-10-11,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[49721.363741230256, 104004.126376558]",71911.24389243811,1.6851286170614697,121179.6949716343,42674.03874360467,Tuesday,,208505.0,1.0,244
D2,2021-10-13,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 100.0]","[3, 3]","[104.2709799593176, 497.56670251785783]",227.77569595253868,3.019289690193364,687.7208104661183,75.44015954890081,Tuesday,,208505.0,1.0,244
D2,2021-10-13,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[100.0, 100.0]","[3, 3]","[73979.14032462687, 33089.718054238845]",49476.751057813744,1.766341098659925,87392.81882158233,28010.87009488168,Tuesday,,208505.0,1.0,244
D2,2021-10-17,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[95.0, 95.0]","[3, 3]","[79.55834775698057, 115.26679223148739]",95.76239105820348,1.299742258412797,124.46642642499882,73.67798533775876,Tuesday,,208505.0,1.0,244
D2,2021-10-17,Influent,County 10,pmmov_gc_per_mL,"['1', '3']","[95.0, 95.0]","[3, 3]","[28151.022167069954, 30575.145004563146]",29338.056936082816,1.0601492265557186,31102.718369435835,27673.516332599884,Tuesday,,208505.0,1.0,244
D2,2021-10-18,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[90.0],[3],[15.846530534653064],15.846530534653066,,,,Tuesday,,208505.0,1.0,244
D2,2021-10-18,Influent,County 10,pmmov_gc_per_mL,['3'],[90.0],[3],[10220.009827882392],10220.009827882386,,,,Tuesday,,208505.0,1.0,244
D2,2021-10-20,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[48.601602337207574, 91.12453661818192]",66.54921856700635,1.5596579543675106,103.79401809497348,42.66911112186396,Tuesday,,208505.0,1.0,244
D2,2021-10-20,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[26738.93168968429, 48144.17216406808]",35879.29389984448,1.5156357469971196,54379.94041161999,23672.76832242244,Tuesday,,208505.0,1.0,244
D2,2021-10-24,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 95.0]","[2, 3]","[2.067405235346368, 1.8746338605741066]",1.96866143806102,1.071663678095671,2.109742957637585,1.837014240847744,Tuesday,,208505.0,1.0,244
D2,2021-10-24,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 95.0]","[2, 3]","[6873.452335406288, 4482.8501368085745]",5550.914946396068,1.3528625012447584,7509.624678578298,4103.088777528177,Tuesday,,208505.0,1.0,244
D2,2021-10-25,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[12.774226786712081, 6.138253335921194]",8.855023443636348,1.6790548578446585,14.868070129365949,5.273814254647534,Tuesday,,208505.0,1.0,244
D2,2021-10-25,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[16315.12069526372, 7608.857746517983]",11141.787670187116,1.7149199303769669,19107.273735632232,6496.972524972623,Tuesday,,208505.0,1.0,244
D2,2021-10-27,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 95.0]","[3, 3]","[155.5332266355247, 58.16601392899115]",95.11439337399403,2.0046723687040897,190.6731962628972,47.44635325895186,Tuesday,,208505.0,1.0,244
D2,2021-10-27,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[100.0, 95.0]","[3, 3]","[50794.42694639608, 13768.17780803524]",26445.164054231875,2.517020977024104,66563.03266534542,10506.533038710795,Tuesday,,208505.0,1.0,244
D2,2021-10-31,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[76.00664008692581, 76.74794330965683]",76.37639232478102,1.0068867005595303,76.902373668539,75.85400848212456,Tuesday,,208505.0,1.0,244
D2,2021-10-31,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[55546.85559763164, 31566.467610356714]",41873.83452801764,1.4912404922607352,62443.9576144056,28079.866892922484,Tuesday,,208505.0,1.0,244
D2,2021-11-01,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['1'],[100.0],[3],[46.37953223099531],46.3795322309953,,,,Tuesday,,208505.0,1.0,244
D2,2021-11-01,Influent,County 10,pmmov_gc_per_mL,['1'],[100.0],[3],[38531.70696014662],38531.70696014661,,,,Tuesday,,208505.0,1.0,244
D2,2021-11-03,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[90.6163442505136, 76.41360442806855]",83.21250797972885,1.1281094900786957,93.8728199451813,73.76279404752108,Tuesday,,208505.0,1.0,244
D2,2021-11-03,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[75923.36125182184, 162889.59112028687]",111207.5773982468,1.715609963185809,190788.8277661892,64821.01397437645,Tuesday,,208505.0,1.0,244
D2,2021-11-07,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['1'],[95.0],[3],[18.616747427329358],18.61674742732936,,,,Tuesday,,208505.0,1.0,244
D2,2021-11-07,Influent,County 10,pmmov_gc_per_mL,['1'],[95.0],[3],[4532.833402077004],4532.833402077002,,,,Tuesday,,208505.0,1.0,244
D2,2021-11-08,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 90.0]","[3, 3]","[24.231859908999247, 34.18602367069979]",28.78178132837037,1.2755147354939742,36.71158619810174,22.564836396989115,Tuesday,,208505.0,1.0,244
D2,2021-11-08,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 90.0]","[3, 3]","[1739.774464438001, 1378.3586792780936]",1548.558437077697,1.178990236609115,1825.7352781332752,1313.4616292765022,Tuesday,,208505.0,1.0,244
D2,2021-11-10,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[95.0, 90.0]","[3, 3]","[52.3407137283879, 37.11366286076173]",44.074432534146496,1.2751907662874404,56.20330939690236,34.56301104066471,Tuesday,,208505.0,1.0,244
D2,2021-11-10,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[95.0, 90.0]","[3, 3]","[25253.974994041168, 25864.613814159522]",25557.47073740506,1.0170378556540614,25992.915234711865,25129.320993631,Tuesday,,208505.0,1.0,244
D2,2021-11-14,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 100.0]","[3, 3]","[26.70616306487307, 25.434311683655885]",26.062480220932933,1.0351056010222257,26.97741925321865,25.178571341121867,Tuesday,,208505.0,1.0,244
D2,2021-11-14,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 100.0]","[3, 3]","[48261.11283435862, 54606.049720357674]",51335.64772156652,1.091268531751091,56020.97691560514,47042.17727161195,Tuesday,,208505.0,1.0,244
D2,2021-11-15,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 95.0]","[3, 3]","[32.916270502689144, 28.207072587602212]",30.47083246946992,1.1153556016096045,33.98581368053109,27.319388027904743,Tuesday,,208505.0,1.0,244
D2,2021-11-15,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 95.0]","[3, 3]","[84730.939155843, 63903.817794419425]",73584.17287273835,1.2207629484843188,89828.83183790388,60277.20038857615,Tuesday,,208505.0,1.0,244
D2,2021-11-17,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[90.0],[3],[21.842404605549135],21.84240460554913,,,,Tuesday,,208505.0,1.0,244
D2,2021-11-17,Influent,County 10,pmmov_gc_per_mL,['3'],[90.0],[3],[23568.269960593763],23568.26996059377,,,,Tuesday,,208505.0,1.0,244
D2,2021-11-21,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[158.43293179175788, 79.78944855484316]",112.433430351437,1.6242284255911874,182.61757356353093,69.2226712572854,Tuesday,,208505.0,1.0,244
D2,2021-11-21,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[23972.089981010144, 16872.409208634082]",20111.362752081244,1.2819000023417573,25780.75595898888,15688.714186240804,Tuesday,,208505.0,1.0,244
D2,2021-11-22,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[76.053240599922, 85.47653231089734]",80.6273357955457,1.0861028189158133,87.56957668921405,74.235453947197,Tuesday,,208505.0,1.0,244
D2,2021-11-22,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[13031.552956346966, 18603.511812703502]",15570.24885354349,1.2862276234028656,20026.884178684435,12105.36033454994,Tuesday,,208505.0,1.0,244
D2,2021-11-28,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[95.14482590584137, 61.510710255245115]",76.50114913241461,1.3612891181413955,104.14018183926808,56.19757633621848,Tuesday,,208505.0,1.0,244
D2,2021-11-28,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[47089.42923687755, 23099.388196275606]",32980.858173851106,1.6547193855582094,54574.06537261735,19931.39045912925,Tuesday,,208505.0,1.0,244
D2,2021-11-29,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[85.57353247743048, 80.16043632503312]",82.82277284216715,1.0472907251211774,86.73952182641979,79.0828858267451,Tuesday,,208505.0,1.0,244
D2,2021-11-29,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[2036.0611576073643, 64615.54506647254]",11470.013142428072,11.527987464727255,132226.1677261677,994.9709936381724,Tuesday,,208505.0,1.0,244
D2,2021-12-01,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 95.0]","[3, 3]","[112.12210187328711, 97.02428879926806]",104.30037005176332,1.1076789846065491,115.53132799302456,94.16118884733658,Tuesday,,208505.0,1.0,244
D2,2021-12-01,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 95.0]","[3, 3]","[86399.21124790757, 26254.123487918216]",47627.04653200003,2.321640669119087,110572.88817871844,20514.391897722664,Tuesday,,208505.0,1.0,244
D2,2021-12-05,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[52.95133526742351, 49.69070402074965]",51.29511797702608,1.045965586767573,53.65292817315197,49.040923167986136,Tuesday,,208505.0,1.0,244
D2,2021-12-05,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[72157.52337928137, 66905.97878807868]",69482.15402975425,1.0548844833844178,73295.64615811386,65867.07371676619,Tuesday,,208505.0,1.0,244
D2,2021-12-06,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[63.001849243485196, 77.23240038353582]",69.7551721786708,1.154890830243116,80.55960871117664,60.39979741114288,Tuesday,,208505.0,1.0,244
D2,2021-12-06,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[118459.04238352431, 67071.25148886826]",89135.83018537426,1.4951262493241615,133269.319465454,59617.59431731342,Tuesday,,208505.0,1.0,244
D2,2021-12-08,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 80.0]","[3, 3]","[68.6486638948216, 70.57184012325818]",69.60361005767328,1.0197291249781648,70.97682837943256,68.25695996391559,Tuesday,,208505.0,1.0,244
